
2015;8;ESPANA;96035000;170;U
2015;8;HOLANDA;96035000;7;U
2015;8;HONDURAS;96035000;1350;U
2015;8;INDIA;96035000;1289;U
2015;8;ITALIA;96035000;190;U
2015;8;MEXICO;96035000;790;U
2015;8;REINO UNIDO;96035000;21;U
2015;8;SUIZA;96035000;40;U
2015;8;U.S.A.;96035000;7008;U
2015;8;VARIOS;96035000;1522;U
2015;8;ALEMANIA;96034000;93;U
2015;8;CHINA;96034000;904306;U
2015;8;FRANCIA;96034000;10;U
2015;8;INDONESIA;96034000;122184;U
2015;8;MEXICO;96034000;288;U
2015;8;REINO UNIDO;96034000;22;U
2015;8;SINGAPUR;96034000;20;U
2015;8;U.S.A.;96034000;5413;U
2015;8;VARIOS;96034000;2172;U
2015;8;VENEZUELA;96034000;1;U
2015;8;BRASIL;96033000;16267,216;U
2015;8;CANADA;96033000;249;U
2015;8;CHINA;96033000;896998,09;U
2015;8;COLOMBIA;96033000;1072;U
2015;8;COREA DEL SUR;96033000;9000;U
2015;8;ESPANA;96033000;259;U
2015;8;FRANCIA;96033000;57;U
2015;8;ITALIA;96033000;6000;U
2015;8;JAPON;96033000;222;U
2015;8;MEXICO;96033000;30;U
2015;8;P. DESCONOCIDO;96033000;24;U
2015;8;PERU;96033000;398;U
2015;8;U.S.A.;96033000;11008;U
2015;8;VARIOS;96033000;3343;U
2015;8;ALEMANIA;96032900;2919;U
2015;8;ARGENTINA;96032900;7000;U
2015;8;BRASIL;96032900;52500;U
2015;8;CANADA;96032900;8;U
2015;8;CHINA;96032900;356252;U
2015;8;COREA DEL SUR;96032900;15;U
2015;8;ESPANA;96032900;1645;U
2015;8;JAPON;96032900;26800;U
2015;8;MEXICO;96032900;3054;U
2015;8;THAILANDIA;96032900;6120;U
2015;8;U.S.A.;96032900;38057;U
2015;8;VARIOS;96032900;255;U
2015;8;VIETNAM;96032900;4850;U
2015;8;ALEMANIA;96032100;20928;U
2015;8;AUSTRALIA;96032100;500;U
2015;8;CHINA;96032100;2191223;U
2015;8;ESPANA;96032100;453520;U
2015;8;INDIA;96032100;1275;U
2015;8;IRLANDA;96032100;34560;U
2015;8;ITALIA;96032100;2880;U
2015;8;MALASIA;96032100;33120;U
2015;8;MEXICO;96032100;182952;U
2015;8;P. DESCONOCIDO;96032100;1;U
2015;8;RUMANIA;96032100;150;U
2015;8;SUIZA;96032100;41856;U
2015;8;TAIWAN (FORMOSA;96032100;7;U
2015;8;THAILANDIA;96032100;201600;U
2015;8;U.S.A.;96032100;42089;U
2015;8;VIETNAM;96032100;1412112;U
2015;8;CHINA;96031000;42908;U
2015;8;ESPANA;96031000;83;U
2015;8;PORTUGAL;96031000;2400;U
2015;8;U.S.A.;96031000;10;U
2015;8;VARIOS;96031000;72;U
2015;8;ARGENTINA;96020000;559,67;KN
2015;8;AUSTRIA;96020000;2,8615;KN
2015;8;CHINA;96020000;8709,3008;KN
2015;8;COLOMBIA;96020000;3881,9615;KN
2015;8;ECUADOR;96020000;52;KN
2015;8;ESPANA;96020000;2,3154;KN
2015;8;LITUANIA;96020000;1,36;KN
2015;8;MEXICO;96020000;571,9769;KN
2015;8;U.S.A.;96020000;7680,3;KN
2015;8;CHINA;96019000;78,9231;KN
2015;8;INDIA;96019000;770,21;KN
2015;8;INDONESIA;96019000;1207,9616;KN
2015;8;MEXICO;96019000;5535,3;KN
2015;8;PERU;96019000;0,5692;KN
2015;8;VARIOS;96019000;2,4923;KN
2015;8;CANADA;95089090;16,0154;KN
2015;8;CHINA;95089090;3911,1308;KN
2015;8;HOLANDA;95089090;615,3846;KN
2015;8;HONG KONG;95089090;14,5;KN
2015;8;U.S.A.;95089090;185,6425;KN
2015;8;VARIOS;95089090;4535,92;KN
2015;8;CHINA;95089010;31918,67;KN
2015;8;U.S.A.;95089010;782,9055;KN
2015;8;ALEMANIA;95079000;7587;U
2015;8;CHINA;95079000;95753;U
2015;8;ESPANA;95079000;140;U
2015;8;ESTONIA;95079000;15557;U
2015;8;INDIA;95079000;132;U
2015;8;JAPON;95079000;73;U
2015;8;MEXICO;95079000;325;U
2015;8;P. DESCONOCIDO;95079000;225;U
2015;8;POLONIA;95079000;37024;U
2015;8;REINO UNIDO;95079000;9328;U
2015;8;SUECIA;95079000;4;U
2015;8;TAIWAN (FORMOSA;95079000;165358;U
2015;8;U.S.A.;95079000;155;U
2015;8;CHINA;95073000;49739;U
2015;8;INDONESIA;95073000;530;U
2015;8;JAPON;95073000;2;U
2015;8;MALASIA;95073000;1560;U
2015;8;P. DESCONOCIDO;95073000;9;U
2015;8;SUECIA;95073000;1;U
2015;8;U.S.A.;95073000;10;U
2015;8;VARIOS;95073000;64;U
2015;8;CHINA;95072000;288,1864;KN
2015;8;COREA DEL SUR;95072000;1355,3078;KN
2015;8;ESPANA;95072000;0,27;KN
2015;8;INDIA;95072000;56,8538;KN
2015;8;INDONESIA;95072000;118,9231;KN
2015;8;U.S.A.;95072000;10,7539;KN
2015;8;CHINA;95071000;131508;U
2015;8;INDONESIA;95071000;682;U
2015;8;JAPON;95071000;21;U
2015;8;MALASIA;95071000;1670;U
2015;8;P. DESCONOCIDO;95071000;7;U
2015;8;REINO UNIDO;95071000;1;U
2015;8;U.S.A.;95071000;56;U
2015;8;VARIOS;95071000;5;U
2015;8;ALEMANIA;95069990;76;U
2015;8;ARGENTINA;95069990;1;U
2015;8;AUSTRALIA;95069990;1;U
2015;8;AUSTRIA;95069990;28;U
2015;8;CHINA;95069990;209166;U
2015;8;COLOMBIA;95069990;40;U
2015;8;DINAMARCA;95069990;393;U
2015;8;ESPANA;95069990;196847;U
2015;8;ESTONIA;95069990;30;U
2015;8;FRANCIA;95069990;1003;U
2015;8;HOLANDA;95069990;103;U
2015;8;HONG KONG;95069990;9;U
2015;8;HUNGRIA;95069990;3;U
2015;8;ISRAEL;95069990;3650;U
2015;8;ITALIA;95069990;201659;U
2015;8;JAPON;95069990;2;U
2015;8;MEXICO;95069990;80;U
2015;8;OTROS(PAIS DESC;95069990;824;U
2015;8;P. DESCONOCIDO;95069990;44;U
2015;8;PAKISTAN;95069990;18;U
2015;8;PERU;95069990;1;U
2015;8;REINO UNIDO;95069990;255;U
2015;8;REPUBLICA CHECA;95069990;2242;U
2015;8;SUIZA;95069990;220;U
2015;8;TAIWAN (FORMOSA;95069990;18000;U
2015;8;U.S.A.;95069990;5713,4;U
2015;8;VARIOS;95069990;38,82;U
2015;8;VIETNAM;95069990;1;U
2015;8;ARGENTINA;95069910;50;U
2015;8;AUSTRIA;95069910;18;U
2015;8;BELGICA;95069910;1;U
2015;8;CHINA;95069910;200890;U
2015;8;ESPANA;95069910;18204;U
2015;8;FILIPINAS;95069910;5408;U
2015;8;FRANCIA;95069910;29;U
2015;8;HONG KONG;95069910;40;U
2015;8;INDONESIA;95069910;8276;U
2015;8;ITALIA;95069910;323;U
2015;8;JAPON;95069910;12;U
2015;8;MADAGASCAR;95069910;120;U
2015;8;MEXICO;95069910;2085;U
2015;8;NUEVA ZELANDIA;95069910;13;U
2015;8;OTROS(PAIS DESC;95069910;64;U
2015;8;P. DESCONOCIDO;95069910;145;U
2015;8;PAKISTAN;95069910;2683;U
2015;8;PERU;95069910;20;U
2015;8;POLONIA;95069910;1;U
2015;8;REP.DOMINICANA;95069910;9;U
2015;8;RUMANIA;95069910;2;U
2015;8;TAIWAN (FORMOSA;95069910;19877;U
2015;8;U.S.A.;95069910;2434;U
2015;8;VARIOS;95069910;404,64;U
2015;8;VIETNAM;95069910;64;U
2015;8;CHINA;95069130;2154,043;KN
2015;8;ITALIA;95069130;1;KN
2015;8;SUECIA;95069130;164,6154;KN
2015;8;U.S.A.;95069130;68,6267;KN
2015;8;ARGENTINA;95069120;1066;KN
2015;8;BRASIL;95069120;3887,4077;KN
2015;8;CHINA;95069120;67690,1701;KN
2015;8;COREA DEL SUR;95069120;1;KN
2015;8;FRANCIA;95069120;866,1615;KN
2015;8;ITALIA;95069120;10;KN
2015;8;MALASIA;95069120;93,6923;KN
2015;8;ORIG.O.DEST.NO;95069120;2388,423;KN
2015;8;TAIWAN (FORMOSA;95069120;37,8077;KN
2015;8;U.S.A.;95069120;9662,8768;KN
2015;8;VARIOS;95069120;18,6243;KN
2015;8;ALEMANIA;95069110;743,8461;KN
2015;8;ARGENTINA;95069110;1115;KN
2015;8;AUSTRIA;95069110;2,0616;KN
2015;8;BRASIL;95069110;1311,57;KN
2015;8;CHINA;95069110;916190,4258;KN
2015;8;ESPANA;95069110;1100,1812;KN
2015;8;FRANCIA;95069110;1,6923;KN
2015;8;HOLANDA;95069110;43,4461;KN
2015;8;HUNGRIA;95069110;43,3;KN
2015;8;INDIA;95069110;1;KN
2015;8;ITALIA;95069110;49,3923;KN
2015;8;P. DESCONOCIDO;95069110;4;KN
2015;8;REINO UNIDO;95069110;1,5;KN
2015;8;TAIWAN (FORMOSA;95069110;618,7926;KN
2015;8;U.S.A.;95069110;19373,6121;KN
2015;8;VARIOS;95069110;118,1308;KN
2015;8;CHINA;95067000;7269;PAR
2015;8;COLOMBIA;95067000;3;PAR
